Country Name;Country Code;Series Name;Series Code;1960 [YR1960];1961 [YR1961];1962 [YR1962];1963 [YR1963];1964 [YR1964];1965 [YR1965];1966 [YR1966];1967 [YR1967];1968 [YR1968];1969 [YR1969];1970 [YR1970];1971 [YR1971];1972 [YR1972];1973 [YR1973];1974 [YR1974];1975 [YR1975];1976 [YR1976];1977 [YR1977];1978 [YR1978];1979 [YR1979];1980 [YR1980];1981 [YR1981];1982 [YR1982];1983 [YR1983];1984 [YR1984];1985 [YR1985];1986 [YR1986];1987 [YR1987];1988 [YR1988];1989 [YR1989];1990 [YR1990];1991 [YR1991];1992 [YR1992];1993 [YR1993];1994 [YR1994];1995 [YR1995];1996 [YR1996];1997 [YR1997];1998 [YR1998];1999 [YR1999];2000 [YR2000];2001 [YR2001];2002 [YR2002];2003 [YR2003];2004 [YR2004];2005 [YR2005];2006 [YR2006];2007 [YR2007];2008 [YR2008];2009 [YR2009];2010 [YR2010];2011 [YR2011];2012 [YR2012];2013 [YR2013];2014 [YR2014];2015 [YR2015];2016 [YR2016];2017 [YR2017];2018 [YR2018];2019 [YR2019];2020 [YR2020];2021 [YR2021];2022 [YR2022]
Slovak Republic;SVK;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8.95471;8.94222;8.95051;8.81316;8.81631;7.448200226;7.577899933;7.560900211;7.874000073;7.099299908;..;8.300000191;8.100000382;8;8;7.86;7.67;7.57;7.25;6.91;6.79;6.73;6.78;6.59;6.54;6.46;6.05;5.91;5.8;5.79;5.75;5.78;5.82;5.7;..;..;..;..
Slovak Republic;SVK;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;46.85269606;46.90523414;46.51000028;46.09426304;44.59401998;44.76225246;45.20044943;45.09875025;44.84372966;45.25577608;45.51995684;45.46963204;45.59105574;45.55848101;45.43238454;44.78372785;44.51334645;44.60945013;44.60105911;44.29713847;44.6290396;44.19739175;44.31534933;44.54823031;44.52684465;45.04271052;45.22953828;45.39552869;45.16186006;45.23552636;45.39494205;46.96035756;46.79590627
Slovenia;SVN;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Slovenia;SVN;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Slovenia;SVN;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6.77062559;6.370518783;6.423948334;6.806189143;6.83910019;7.271824519;7.688718051;7.918403026;7.82341195;7.518740119;7.311336526;7.720701184;7.783588113;7.722976971;7.861545148;7.956364342;8.118969459;8.068590501;8.588513622;7.603782771;7.701518562;7.648319915;7.35169231;7.062345597;6.359276036;6.367580618;6.732550718;6.834970006;6.785737362;6.543333724;5.934735179;..;..
Slovenia;SVN;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.203005809;5.049793457;3.279365444;5.332666572;3.67237155;3.216560335;3.505598057;2.960260286;4.359192778;3.797972642;5.746396901;6.980160755;3.509841517;-7.548437791;1.343748472;0.861327733;-2.639438757;-1.029282772;2.768158831;2.210081607;3.191852518;4.815380632;4.454365747;3.52267924;-4.240883722;8.228499886;2.460783314
Slovenia;SVN;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6.952600002;..;6.679500103;..;6.500999928;6.326099873;6.26789999;6.215300083;6.138000011;6.063399792;6.040800095;6.011300087;5.936999798;5.800700188;5.776899815;5.75;5.659999847;5.670000076;5.619999886;5.550000191;5.4;5.16;5.09;4.96;4.8;4.83;4.77;4.66;4.74;4.6;4.57;4.62;4.54;4.55;4.54;4.51;4.49;4.5;4.43;..;..;..;..
Slovenia;SVN;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;46.74598636;46.64123353;46.53827803;46.47822438;46.43191512;46.38480727;46.34031492;46.69237528;46.52994579;46.10537621;46.419424;45.9051335;46.19675792;45.88787687;46.15289062;45.88774896;46.08583288;45.75051269;46.03166616;46.02193154;45.82566148;45.93536393;46.12340475;45.78948414;45.97896407;45.88910969;46.44408293;46.41467493;45.93611003;45.95691642;46.03202349;46.17492428;46.05737787
Solomon Islands;SLB;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;15.7;4.677879333;7.593122482;10.4998188;13.40497494;16.31559753;19.23869514;14.4;12.9;28.12465668;21.2;35.4151535;39.1417923;42.88467026;44.7;50.47868729;55.1;58.19686127;62.9;65.78608704;69.39516449;72.89792633;76.34752655;..
Solomon Islands;SLB;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8.474956093;..;..;0.604454855;3.695736535;6.810264944;9.956836299;3.946044851;..;19.63693556;8.978069037;27.90109306;32.19156529;36.54531796;40.41706819;45.53303519;51.50004394;54.88401817;60.52450889;63.56958337;67.59258177;71.50898016;75.38260251;..
Solomon Islands;SLB;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.471664646;0.47911077;0.489363682;0.500725812;0.521254852;0.524802166;0.533583375;0.537463795;0.540249176;0.544094039;0.547469871;0.55813531;0.571479279;0.583024006;0.606844219;0.610794925;0.616095495;0.621657131;0.626355375;0.631828628;0.634351973;0.642742464;0.626317671;0.667965966;0.570328521;0.496360134;0.474604443;0.458335016;0.456428451;0.451560238;0.323065549;..;..
Solomon Islands;SLB;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;-1.797019369;-1.669565561;3.890591632;0.170200303;-3.132322903;-0.201430161;8.421310181;1.250196323;4.264256724;2.2;6.000001553;12.69999825;3.999999535;8.100001226;10.08861539;1.609907635;-0.914077188;1.291512249;-0.485730728;-14.27699959;-7.9566061;-2.799982885;6.523466851;7.683299966;7.357841934;4.138280318;3.639672429;6.225969544;2.864267902;9.708388169;7.429949617;2.466001387;5.237740178;1.189217471;1.676146156;5.554731534;3.075348034;2.745995423;1.749514287;-3.381116048;-0.569742893;-4.062439403
Solomon Islands;SLB;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;7.330508709;..;..;..;..;..;..;..;..;..;7.341599941;..;..;..;..;..;..;..;..;..;..;5.682899952;..;..;..;..;..;..;..;..;0.828100026;..;2.748100042;..;..;..;..;..;..;..;..;..;..;2.2;..;1.4;..;..;..;..;..;1.66;1.4;..;..;..;..;..;..;..;..;..;..
Solomon Islands;SLB;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;47.01326985;47.06860217;47.08615966;47.11731088;47.12853833;47.12905388;47.15036029;47.17927175;47.20344896;47.22023732;47.34500019;47.52164532;47.67498244;47.78330569;47.88208221;47.97788463;48.0679299;48.1490403;48.21692597;48.2872641;48.32899508;48.36233405;48.39654794;48.41138653;48.42683781;48.43649684;48.43209669;48.42567068;48.42002199;48.4168649;48.40803549;48.49298634;48.48661486
Somalia;SOM;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.109353542;4.68638134;7.4;9.821804047;12.39421177;14.97909451;15.23378582;20.20820808;22.85041046;25.50599861;52.27222824;52.00972748;51.76345825;51.54965973;51.37918854;51.24136734;51.11907578;52.1;50.73001862;49.2;49.86356354;49.3240242;..
Somalia;SOM;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.392171828;4.660885882;1.737558064;10.75982802;12.73323365;14.67530481;43.18230714;41.69382161;40.666263;39.71404593;38.87192081;38.08766708;37.2821301;38.40196543;35.2657798;..;32.33652167;30.63971618;..
Somalia;SOM;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.105030707;0.10502455;0.106442905;0.097137339;0.090964892;0.08296988;0.076976092;0.070685011;0.064330257;0.059467022;0.055793379;0.056169575;0.060673016;0.059180505;0.057080142;0.055468024;0.053926885;0.056088761;0.054059155;0.052378351;0.052483447;0.051772812;0.05029611;0.050527194;0.048530212;0.046948882;0.04578514;0.044058817;0.042573227;0.041029203;0.039934653;..;..
Somalia;SOM;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;-3.261981202;7.076655434;2.80880257;-6.11062333;-5.943681493;9.098654708;5.940943617;2.029977325;-1.699569717;4.581407921;2.62902234;10.10084605;-1.951298478;-18.26637874;30.07369858;-1.016716701;23.30749051;3.727489087;-2.708465849;-3.901390044;5.662699661;4.072294578;-8.753669275;3.554946149;8.152436714;3.352755039;5.096904487;-0.553269928;-0.175911818;-1.484075684;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.526391583;9.946799952;6.424307005;9.500189642;2.994020064;3.626830064;-2.559788836;3.307620952;2.433092486
Somalia;SOM;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;1.355319142;..;..;..;..;..;..;..;..;..;1.355700016;..;..;..;..;1.422000051;..;..;..;..;..;..;..;..;..;..;..;..;0.906300008;..;0.753499985;..;..;..;..;..;..;0.400000006;..;..;0.42;0.42;0.42;0.42;0.42;..;..;..;..;..;..;..;..;0.87;0.87;0.87;0.87;0.87;..;..;..;..;..
Somalia;SOM;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;33.1564737;33.04609299;32.97364694;32.85796113;32.67675732;32.40251814;32.07324632;31.74753666;31.42549485;31.143664;30.93083213;30.64858822;30.47945987;30.39074346;30.34004501;30.30960293;30.18056563;30.06685521;29.98572358;29.96784106;30.03586408;30.05196066;30.16003838;30.32845485;30.50986421;30.67817032;30.83343511;30.96653498;31.08994354;31.22503771;31.22045927;31.38940581;31.4422756
South Africa;ZAF;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;57.6;69.48335266;64.9;71.33178711;72.39502716;70.2;76.7;78.8;80.6;80.8;80.7;82;81.9;82.6;82.8;83.6;85.2;85.2;85.9;85.3;83.9;84.4;84.7;85;90;89.3;..
South Africa;ZAF;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;23.79161025;49.65441417;40.40604027;52.87897484;54.90858347;49.38584869;64.33995646;66.28208585;73.19128929;73.4352503;72.89534909;75.85445322;75.25839975;76.71083782;76.86673828;78.63427322;82.63808737;82.35797342;84.05987866;82.14343517;77.88570316;79.08435712;79.74003482;80.42592211;95.53440738;93.37895184;..
South Africa;ZAF;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6.209372838;5.922276229;5.71782287;5.795258086;5.82621348;6.007615954;6.136002328;6.372628776;6.459823512;6.001786144;6.076553172;6.78372306;6.950513574;7.338956173;7.824764075;7.704297845;7.672712199;7.943858574;8.446649685;7.902048941;8.217612227;7.808053742;8.034649259;8.116434954;8.191152527;7.607188524;7.544589571;7.683707811;7.667377025;7.688907623;6.687563147;..;..
South Africa;ZAF;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;3.844734142;6.17793085;7.373709249;7.939608645;6.122798096;4.438386089;7.196523065;4.153372983;4.715902867;5.248661431;4.278934403;1.654829709;4.571944746;6.111122104;1.695433779;2.249860329;-0.093979116;3.014479779;3.790519264;6.620583427;5.36079106;-0.383419108;-1.846557746;5.09915163;-1.211540882;0.01784924;2.100729021;4.200109648;2.394795115;-0.317760427;-1.018244968;-2.137032845;1.233557939;3.200000003;3.100000001;4.299999997;2.600000001;0.5;2.399999997;4.200000001;2.7;3.700374404;2.949075468;4.554559907;5.277051973;5.603806459;5.360474054;3.191043886;-1.538089135;3.039732881;3.168556279;2.396232385;2.485468008;1.413826452;1.321862237;0.664552308;1.157946951;1.556783847;0.259935577;-5.963358183;4.703062064;1.910406169
South Africa;ZAF;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.1;..;2.87;2.8;..;2.41;2.39;..;2.3;..;..;..;..;..;..;..;..;..;..;..;..
South Africa;ZAF;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;41.49643685;41.62294081;42.05517884;42.78125045;43.50049379;44.22700418;44.92614093;45.33005196;45.49195224;45.67511271;45.87812483;46.01960008;46.19441659;46.37900662;46.54516263;46.68276714;46.75809036;46.8026115;46.82245764;46.83096566;45.96148866;46.80160114;46.48016395;46.65342918;46.39507364;46.23393275;46.13009826;46.67848682;46.60867322;46.73037825;46.57314949;46.51260367;46.48248276
South Sudan;SSD;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.796382964;1.277264714;3;1.5;2.784873724;3.296267986;3.805692196;4.310085773;4.809501171;5.304766178;4.2;6.286168575;6.773965836;7.260933876;7.74776268;..
South Sudan;SSD;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.956415964;1.032206369;1.56848895;2.104866364;2.638920964;3.170463252;3.700240014;2.904734114;4.756563837;5.082200691;5.408719581;5.732637154;..
South Sudan;SSD;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.09132854;0.083502907;0.073311276;0.0499198;0.06698294;0.067158798;0.067594386;0.080464948;0.068418602;0.072288934;0.075202415;0.082741313;0.100854348;0.107738791;0.130103733;0.119020541;0.124374631;0.139370794;0.140426226;0.139846068;0.135185668;0.125081132;0.132559568;0.130838821;0.135517838;0.175928837;0.156351309;0.14187164;0.170162965;0.174641877;0.164309137;..;..
South Sudan;SSD;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.04164188;5.493416395;-4.640316736;-46.08212237;13.12973114;3.373648477;-10.79336463;..;..;..;..;..;..;..
South Sudan;SSD;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
South Sudan;SSD;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;51.08968027;51.07411952;51.19044502;51.41960357;51.49723658;51.42299449;51.43686113;51.43744042;51.47424512;51.45668385;51.34180843;51.19296232;51.10702466;51.05960501;51.00429979;50.92057465;50.80638764;50.69693481;50.60526392;50.55862684;50.54491046;50.4691626;50.45191846;50.47734872;50.60041215;50.76362392;50.89345283;51.08858638;51.23987208;51.29387213;51.21495979;51.31067422;51.30382731
Spain;ESP;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Spain;ESP;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Spain;ESP;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.530368159;5.699778188;5.934201677;5.540467681;5.776431165;6.055961061;5.768715311;6.206173348;6.369794838;6.890864916;7.230213057;7.216250353;7.548673405;7.553341743;7.817928356;8.029197431;7.69812925;7.842320847;7.056479349;6.214687048;5.885763493;5.893329176;5.77854921;5.229400787;5.206009215;5.538855216;5.340585339;5.681590779;5.521059835;5.131798801;4.279594571;..;..
Spain;ESP;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;11.83867419;9.953438103;9.596498874;5.308510246;6.253134899;7.24606031;4.340338417;6.597020138;8.907015555;4.289182957;4.649473687;8.14974581;7.788465358;5.618785717;0.542203214;3.303791572;2.838574334;1.463003236;0.041546515;2.208728107;-0.132468452;1.246461606;1.77011574;1.784687507;2.321435946;3.253321706;5.547122619;5.094324204;4.827030271;3.781393555;2.546000585;0.929215316;-1.031491729;2.383195326;2.757494046;2.660561604;3.702494627;4.393100735;4.490553378;5.245943824;3.933002765;2.730948329;2.981936316;3.122733517;3.652084192;4.102685741;3.604738462;0.887067046;-3.763107042;0.162919518;-0.814384777;-2.958922132;-1.403341868;1.395775367;3.838518877;3.037774142;2.975760729;2.284469419;1.983966223;-11.16729786;6.403173615;5.770647676
Spain;ESP;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;4.699999809;..;..;..;..;..;..;..;..;5.5;5.400000095;5.400000095;5.400000095;5.199999809;5;4.900000095;4.800000191;4.800000191;4.699999809;4.699999809;4.599999905;4.599999905;4.5;4.400000095;4.400000095;4.300000191;4.300000191;4.199999809;4.199999809;4.099999905;3.65;3.58;3.53;3.44;3.4;3.34;3.29;3.25;3.2;3.16;3.11;3.05;2.99;2.96;2.97;2.98;2.97;2.97;2.97;..;..;..;..
Spain;ESP;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;34.54327769;34.71812839;35.72176209;36.23826371;37.2263009;37.82746581;38.10508463;38.51267842;38.61169899;38.89676116;39.56135816;38.95223511;40.11359304;40.57694471;41.09992883;41.46121628;42.03046643;42.43365766;43.01462319;43.87329993;44.43719398;45.00631227;45.54662486;45.8758157;46.03154703;46.15126626;46.36501511;46.36243574;46.36781054;46.61221124;46.63530567;47.07988631;47.06566627
Sri Lanka;LKA;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;70.3423996;63.6;80.7;74.97201538;76.51680756;78.07408142;82.05;80;82.86255646;87.09;85.3;87.76;87;90.2;92.69762421;94.33074951;97.5;97.5;99.58557892;99.76135254;99.97409821;100;..
Sri Lanka;LKA;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;66.21672645;58.71826365;78.31791749;71.45470153;73.19853335;74.95327011;79.28594112;76.57936602;80.32461083;85.18900165;83.00430972;85.74048926;84.70033418;88.46478098;91.32824015;93.16010687;97.16376749;96.94289338;99.49165758;99.70687531;99.96813538;100;..
Sri Lanka;LKA;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.223156186;0.228827723;0.297785061;0.285617138;0.320168885;0.319976727;0.456012949;0.45208111;0.463794714;0.508628332;0.582056032;0.573353189;0.595749807;0.643018404;0.66023168;0.710810981;0.624280788;0.676917851;0.631515599;0.600093436;0.632448603;0.738753109;0.829817672;0.683729265;0.821974874;0.901775003;1.081309957;1.075961371;1.000936779;1.074526441;0.996683243;..;..
Sri Lanka;LKA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;3.818019558;2.516748594;3.906433837;2.536953536;5.023789438;6.43902442;5.801094166;7.716819662;3.846629857;1.306905397;-0.410479911;7.057398935;3.845830836;6.126233161;3.335106692;5.100590264;5.653836858;6.403556926;5.846026516;5.699524767;4.141495702;4.81399097;5.099146558;4.999406369;4.355546917;1.725610693;2.472685038;2.299301412;6.399995311;4.599987244;4.399991252;6.900063251;5.599918725;5.500085234;3.799967206;6.405399696;4.698423048;4.300540498;6.000033158;-1.545408134;3.964675685;5.940269078;5.445061279;6.241748044;7.668291901;6.796826119;5.950088145;3.538912053;8.01596737;8.669483012;8.63218138;4.051746329;6.377978893;4.205955476;5.053624893;6.460681271;2.310084252;-0.220483886;-4.624515816;3.512224555;-7.823977326
Sri Lanka;LKA;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;3.138841152;..;..;..;..;..;..;..;..;..;3.016900063;..;..;..;..;3.333300114;..;..;..;..;2.944000006;2.937599897;..;..;..;..;..;..;..;2.403000116;2.743499994;..;..;..;..;..;..;..;..;2.200000048;2.9;3;3.1;..;3.1;..;..;..;..;..;3.51;..;3.6;..;..;..;..;4.15;..;..;..;..;..
Sri Lanka;LKA;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;36.55028214;34.61117661;32.56168705;33.23106419;33.29064867;32.55766665;32.21299876;32.16182368;35.47204112;33.22169236;33.11728037;33.09034812;33.0809109;33.07502987;33.06936586;33.06247855;33.0644812;33.07807405;33.09943344;33.12446122;33.14011801;33.46957708;32.4316746;34.09816804;33.7295098;34.53667793;34.46551209;35.15601718;33.69756653;34.33768793;34.2671151;34.46723407;34.22307234
St. Kitts and Nevis;KNA;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;91.3068161;91.6711731;92.03543091;92.39900208;92.76120758;93.12138367;93.47883606;93.83288574;94.18286133;94.52799225;95.38558197;93.53;95.8278656;96.04319;96.26398468;96.49725342;96.74977875;97.02313995;97.31372833;97.61769867;99.82605743;100;100;100;100;100;100;100;100;100;100;100;..
St. Kitts and Nevis;KNA;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;87.15712601;87.6959615;88.24237221;88.78648008;89.32886722;89.87036815;90.4113388;90.95206454;91.49323378;92.03433069;93.44120095;90.71631032;94.15005795;94.49002527;94.83090708;95.17990027;95.54384995;95.92505161;96.32100234;96.72925632;99.90627817;100;100;100;100;100;100;100;100;100;100;100;..
